625000,main-heartbeat,102488,97952,40948,40948,102488,40948,0,0,loopTask,8992,8992,3936,3328,3344
147,sd-mounted,192320,191644,131060,131060,192320,131060,0,0,loopTask,9892,9892,0,3328,3344
444,boot-reset,191996,187624,122868,122868,191996,122868,0,0,loopTask,9040,9040,0,3328,3344
726,nav-size-report,191996,187464,122868,122868,191996,122868,0,0,loopTask,8992,8992,0,3328,3344
1218,periph-sd,162784,162784,98292,98292,162784,98292,0,0,loopTask,8992,8992,0,3328,3344
1491,periph-lc86g,160488,158256,98292,98292,160488,98292,0,0,loopTask,8992,8992,0,3328,3344
1502,periph-gps,160380,155956,98292,98292,160380,98292,0,0,loopTask,8992,8992,0,3328,3344
1513,periph-wire,160380,155852,98292,98292,160380,98292,0,0,loopTask,8992,8992,0,3328,3344
1671,periph-display,160380,155852,98292,98292,160380,98292,0,0,loopTask,8992,8992,0,3328,3344
1690,periph-baro,160380,155848,98292,98292,160380,98292,0,0,loopTask,8992,8992,0,3328,3344
2901,periph-imu,160380,155848,98292,98292,160380,98292,0,0,loopTask,8992,8992,0,3328,3344
2916,periph-end,160380,155848,98292,98292,160380,98292,0,0,loopTask,8992,8992,0,3328,3344
2933,power-boot-end,160380,155848,98292,98292,160380,98292,0,0,loopTask,8992,8992,0,3328,3344
2948,taskman-power-end,160380,155848,98292,98292,160380,98292,0,0,loopTask,8992,8992,0,3328,3344
2963,taskman-timers-start,160380,155844,98292,98292,160380,98292,0,0,loopTask,8992,8992,0,3328,3344
2976,taskman-timers-end,159808,155840,98292,98292,159808,98292,0,0,loopTask,8992,8992,0,3328,3344
2990,setup-taskman,159808,155272,98292,98292,159808,98292,0,0,loopTask,8992,8992,0,3328,3344
3007,ble-setup-before,159808,155272,98292,98292,159808,98292,0,0,loopTask,8992,8992,0,3328,3344
3073,ble-queue,109180,109180,47092,47092,109180,47092,0,0,loopTask,8992,8992,0,3328,3344
3088,ble-task,103676,103676,40948,40948,103676,40948,0,0,loopTask,8992,8992,4000,3328,3344
3103,ble-setup-after,103616,99148,40948,40948,103616,40948,0,0,loopTask,8992,8992,4000,3328,3344
3117,setup-ble,103616,99080,40948,40948,103616,40948,0,0,loopTask,8992,8992,4000,3328,3344
3134,ble-start-before,103616,99080,40948,40948,103616,40948,0,0,loopTask,8992,8992,4000,3328,3344
3151,ble-start-after,103132,99080,40948,40948,103132,40948,0,0,loopTask,8992,8992,4000,3328,3344
3165,setup-ble-start,103132,98596,40948,40948,103132,40948,0,0,loopTask,8992,8992,4000,3328,3344
3179,setup-complete,103132,98596,40948,40948,103132,40948,0,0,loopTask,8992,8992,4000,3328,3344
5000,main-heartbeat,102712,98596,40948,40948,102712,40948,0,0,loopTask,8992,8992,4000,3328,3344
10000,main-heartbeat,102712,98176,40948,40948,102712,40948,0,0,loopTask,8992,8992,4000,3328,3344
15000,main-heartbeat,102712,98176,40948,40948,102712,40948,0,0,loopTask,8992,8992,4000,3328,3344
20000,main-heartbeat,102712,98176,40948,40948,102712,40948,0,0,loopTask,8992,8992,4000,3328,3344
25000,main-heartbeat,102712,98176,40948,40948,102712,40948,0,0,loopTask,8992,8992,4000,3328,3344
30000,main-heartbeat,102712,98176,40948,40948,102712,40948,0,0,loopTask,8992,8992,4000,3328,3344
35000,main-heartbeat,102712,98176,40948,40948,102712,40948,0,0,loopTask,8992,8992,4000,3328,3344
40000,main-heartbeat,102712,98176,40948,40948,102712,40948,0,0,loopTask,8992,8992,4000,3328,3344
45000,main-heartbeat,102712,98176,40948,40948,102712,40948,0,0,loopTask,8992,8992,4000,3328,3344
50000,main-heartbeat,102712,98176,40948,40948,102712,40948,0,0,loopTask,8992,8992,4000,3328,3344
55000,main-heartbeat,102712,98176,40948,40948,102712,40948,0,0,loopTask,8992,8992,4000,3328,3344
60000,main-heartbeat,102712,98176,40948,40948,102712,40948,0,0,loopTask,8992,8992,4000,3328,3344
65000,main-heartbeat,102712,98176,40948,40948,102712,40948,0,0,loopTask,8992,8992,4000,3328,3344
70000,main-heartbeat,102712,98176,40948,40948,102712,40948,0,0,loopTask,8992,8992,4000,3328,3344
75000,main-heartbeat,102712,98176,40948,40948,102712,40948,0,0,loopTask,8992,8992,4000,3328,3344
80000,main-heartbeat,102712,98176,40948,40948,102712,40948,0,0,loopTask,8992,8992,4000,3328,3344
85000,main-heartbeat,102712,98176,40948,40948,102712,40948,0,0,loopTask,8992,8992,4000,3328,3344
90000,main-heartbeat,102712,98176,40948,40948,102712,40948,0,0,loopTask,8992,8992,4000,3328,3344
95000,main-heartbeat,102712,98176,40948,40948,102712,40948,0,0,loopTask,8992,8992,4000,3328,3344
100000,main-heartbeat,102712,98176,40948,40948,102712,40948,0,0,loopTask,8992,8992,4000,3328,3344
105000,main-heartbeat,102712,98176,40948,40948,102712,40948,0,0,loopTask,8992,8992,4000,3328,3344
110000,main-heartbeat,102712,98176,40948,40948,102712,40948,0,0,loopTask,8992,8992,4000,3328,3344
115000,main-heartbeat,102712,98176,40948,40948,102712,40948,0,0,loopTask,8992,8992,4000,3328,3344
120000,main-heartbeat,102712,98176,40948,40948,102712,40948,0,0,loopTask,8992,8992,4000,3328,3344
125000,main-heartbeat,102712,98176,40948,40948,102712,40948,0,0,loopTask,8992,8992,4000,3328,3344
130000,main-heartbeat,102712,98176,40948,40948,102712,40948,0,0,loopTask,8992,8992,4000,3328,3344
135000,main-heartbeat,102712,98176,40948,40948,102712,40948,0,0,loopTask,8992,8992,4000,3328,3344
140000,main-heartbeat,102712,98176,40948,40948,102712,40948,0,0,loopTask,8992,8992,4000,3328,3344
145000,main-heartbeat,102712,98176,40948,40948,102712,40948,0,0,loopTask,8992,8992,4000,3328,3344
150000,main-heartbeat,102712,98176,40948,40948,102712,40948,0,0,loopTask,8992,8992,4000,3328,3344
155000,main-heartbeat,102712,98176,40948,40948,102712,40948,0,0,loopTask,8992,8992,4000,3328,3344
160000,main-heartbeat,102712,98176,40948,40948,102712,40948,0,0,loopTask,8992,8992,4000,3328,3344
165000,main-heartbeat,102712,98176,40948,40948,102712,40948,0,0,loopTask,8992,8992,4000,3328,3344
170000,main-heartbeat,102712,98176,40948,40948,102712,40948,0,0,loopTask,8992,8992,4000,3328,3344
175000,main-heartbeat,102712,98176,40948,40948,102712,40948,0,0,loopTask,8992,8992,4000,3328,3344
180000,main-heartbeat,102712,98176,40948,40948,102712,40948,0,0,loopTask,8992,8992,4000,3328,3344
185000,main-heartbeat,102712,98176,40948,40948,102712,40948,0,0,loopTask,8992,8992,4000,3328,3344
190000,main-heartbeat,102712,98176,40948,40948,102712,40948,0,0,loopTask,8992,8992,4000,3328,3344
195000,main-heartbeat,102712,98176,40948,40948,102712,40948,0,0,loopTask,8992,8992,4000,3328,3344
